scenario_id,league_nights_per_week,events_per_month,retention_utilization_uplift,membership_active_members,membership_discount_pct,cash_after_debt,dscr,required_utilization_multiplier_for_cash_break_even
S12_BASE_PLUS_PROGRAMS2,3,0,0.03,50,0.0,-10864.512443532838,0,1.1410117761217067
S12_BASE_PLUS_PROGRAMS2,3,0,0.03,50,0.05,-10913.351451959685,0,1.1417355076405413
S12_BASE_PLUS_PROGRAMS2,3,0,0.03,50,0.1,-10962.190460386546,0,1.1424601578523568
S12_BASE_PLUS_PROGRAMS2,3,0,0.03,50,0.15,-11011.029468813422,0,1.1431857285075253
S12_BASE_PLUS_PROGRAMS2,3,0,0.03,150,0.0,-9352.512443532838,0,1.119051043275484
S12_BASE_PLUS_PROGRAMS2,3,0,0.03,150,0.05,-9499.029468813422,0,1.1211420413933515
S12_BASE_PLUS_PROGRAMS2,3,0,0.03,150,0.1,-9645.546494093991,0,1.1232408683913078
S12_BASE_PLUS_PROGRAMS2,3,0,0.03,150,0.15,-9792.063519374575,0,1.1253475683198368
S12_BASE_PLUS_PROGRAMS2,3,0,0.03,300,0.0,-7084.512443532838,0.0044471458625629295,1.0876504885541454
S12_BASE_PLUS_PROGRAMS2,3,0,0.03,300,0.05,-7377.546494093991,0,1.09160806394894
S12_BASE_PLUS_PROGRAMS2,3,0,0.03,300,0.1,-7670.580544655173,0,1.0955945449549378
S12_BASE_PLUS_PROGRAMS2,3,0,0.03,300,0.15,-7963.6145952163115,0,1.0996102494170714
S12_BASE_PLUS_PROGRAMS2,3,0,0.05,0,0.0,-10534.431616253167,0,1.1361443546330448
S12_BASE_PLUS_PROGRAMS2,3,0,0.05,0,0.05,-10534.431616253167,0,1.1361443546330448
S12_BASE_PLUS_PROGRAMS2,3,0,0.05,0,0.1,-10534.431616253167,0,1.1361443546330448
S12_BASE_PLUS_PROGRAMS2,3,0,0.05,0,0.15,-10534.431616253167,0,1.1361443546330448
S12_BASE_PLUS_PROGRAMS2,3,0,0.05,50,0.0,-9778.431616253167,0,1.1251512281868263
S12_BASE_PLUS_PROGRAMS2,3,0,0.05,50,0.05,-9827.28312871709,0,1.125855153280416
S12_BASE_PLUS_PROGRAMS2,3,0,0.05,50,0.1,-9876.134641181,0,1.1265599597146176
S12_BASE_PLUS_PROGRAMS2,3,0,0.05,50,0.15,-9924.986153644908,0,1.1272656491456758
S12_BASE_PLUS_PROGRAMS2,3,0,0.05,150,0.0,-8266.431616253167,0,1.1037910644156543
S12_BASE_PLUS_PROGRAMS2,3,0,0.05,150,0.05,-8412.986153644908,0,1.1058258933864493
S12_BASE_PLUS_PROGRAMS2,3,0,0.05,150,0.1,-8559.540691036664,0,1.10786823859143
S12_BASE_PLUS_PROGRAMS2,3,0,0.05,150,0.15,-8706.09522842842,0,1.1099181417527566
S12_BASE_PLUS_PROGRAMS2,3,0,0.05,300,0.0,-5998.431616253167,0.15706892132563735,1.0732293659785361
S12_BASE_PLUS_PROGRAMS2,3,0,0.05,300,0.05,-6291.540691036664,0.1158796964777551,1.0770834945395253
S12_BASE_PLUS_PROGRAMS2,3,0,0.05,300,0.1,-6584.649765820175,0.07469047162987079,1.0809654043814814
S12_BASE_PLUS_PROGRAMS2,3,0,0.05,300,0.15,-6877.758840603672,0.03350124678198853,1.0848753969699332
S12_BASE_PLUS_PROGRAMS2,3,0,0.07,0,0.0,-9448.350788973466,0,1.1204179039804756
S12_BASE_PLUS_PROGRAMS2,3,0,0.07,0,0.05,-9448.350788973466,0,1.1204179039804756
S12_BASE_PLUS_PROGRAMS2,3,0,0.07,0,0.1,-9448.350788973466,0,1.1204179039804756
S12_BASE_PLUS_PROGRAMS2,3,0,0.07,0,0.15,-9448.350788973466,0,1.1204179039804756
S12_BASE_PLUS_PROGRAMS2,3,0,0.07,50,0.0,-8692.350788973466,0,1.1097255717703332
S12_BASE_PLUS_PROGRAMS2,3,0,0.07,50,0.05,-8741.214462848691,0,1.1104104924545561
S12_BASE_PLUS_PROGRAMS2,3,0,0.07,50,0.1,-8790.078136723858,0,1.111096259124619
S12_BASE_PLUS_PROGRAMS2,3,0,0.07,50,0.15,-8838.941810599053,0,1.1117828733488815
S12_BASE_PLUS_PROGRAMS2,3,0,0.07,150,0.0,-7180.3507889734665,0,1.0889416730406642
S12_BASE_PLUS_PROGRAMS2,3,0,0.07,150,0.05,-7326.9418105990535,0,1.0909225656399528
S12_BASE_PLUS_PROGRAMS2,3,0,0.07,150,0.1,-7473.532832224626,0,1.0929106782522546
S12_BASE_PLUS_PROGRAMS2,3,0,0.07,150,0.15,-7620.123853850198,0,1.0949060504231978
S12_BASE_PLUS_PROGRAMS2,3,0,0.07,300,0.0,-4912.3507889734665,0.30969069678871586,1.059185657672998
S12_BASE_PLUS_PROGRAMS2,3,0,0.07,300,0.05,-5205.532832224626,0.2684912180289628,1.0629403414228327
S12_BASE_PLUS_PROGRAMS2,3,0,0.07,300,0.1,-5498.714875475771,0.2272917392692118,1.066721739662595
S12_BASE_PLUS_PROGRAMS2,3,0,0.07,300,0.15,-5791.896918726916,0.18609226050946082,1.0705301385196673
S12_BASE_PLUS_PROGRAMS2,3,2,0.0,0,0.0,-11616.671970532354,0,1.1512922282023024
S12_BASE_PLUS_PROGRAMS2,3,2,0.0,0,0.05,-11616.671970532354,0,1.1512922282023024
S12_BASE_PLUS_PROGRAMS2,3,2,0.0,0,0.1,-11616.671970532354,0,1.1512922282023024
S12_BASE_PLUS_PROGRAMS2,3,2,0.0,0,0.15,-11616.671970532354,0,1.1512922282023024
S12_BASE_PLUS_PROGRAMS2,3,2,0.0,50,0.0,-10860.671970532354,0,1.1400672077062948
S12_BASE_PLUS_PROGRAMS2,3,2,0.0,50,0.05,-10909.41742043253,0,1.1407843699536948
S12_BASE_PLUS_PROGRAMS2,3,2,0.0,50,0.1,-10958.162870332691,0,1.1415024350345848
S12_BASE_PLUS_PROGRAMS2,3,2,0.0,50,0.15,-11006.908320232853,0,1.1422214046549009
S12_BASE_PLUS_PROGRAMS2,3,2,0.0,150,0.0,-9348.671970532354,0,1.1182612659604743
S12_BASE_PLUS_PROGRAMS2,3,2,0.0,150,0.05,-9494.908320232853,0,1.1203337699114453
S12_BASE_PLUS_PROGRAMS2,3,2,0.0,150,0.1,-9641.144669933366,0,1.1224139701818439
S12_BASE_PLUS_PROGRAMS2,3,2,0.0,150,0.15,-9787.38101963388,0,1.1245019097222655
S12_BASE_PLUS_PROGRAMS2,3,2,0.0,300,0.0,-7080.671970532354,0.0049868292758315285,1.087072781304873
S12_BASE_PLUS_PROGRAMS2,3,2,0.0,300,0.05,-7373.1446699333665,0,1.090996670188101
S12_BASE_PLUS_PROGRAMS2,3,2,0.0,300,0.1,-7665.617369334364,0,1.094948988965087
S12_BASE_PLUS_PROGRAMS2,3,2,0.0,300,0.15,-7958.090068735377,0,1.0989300477354225
S12_BASE_PLUS_PROGRAMS2,3,2,0.03,0,0.0,-9987.550729612825,0,1.1273725272003006
S12_BASE_PLUS_PROGRAMS2,3,2,0.03,0,0.05,-9987.550729612825,0,1.1273725272003006
S12_BASE_PLUS_PROGRAMS2,3,2,0.03,0,0.1,-9987.550729612825,0,1.1273725272003006
S12_BASE_PLUS_PROGRAMS2,3,2,0.03,0,0.15,-9987.550729612825,0,1.1273725272003006
S12_BASE_PLUS_PROGRAMS2,3,2,0.03,50,0.0,-9231.550729612825,0,1.1166069114525694
S12_BASE_PLUS_PROGRAMS2,3,2,0.03,50,0.05,-9280.316533564886,0,1.1172951403914773
S12_BASE_PLUS_PROGRAMS2,3,2,0.03,50,0.1,-9329.082337516948,0,1.1179842182436255
S12_BASE_PLUS_PROGRAMS2,3,2,0.03,50,0.15,-9377.84814146898,0,1.118674146580653
S12_BASE_PLUS_PROGRAMS2,3,2,0.03,150,0.0,-7719.550729612825,0,1.0956809446620954
S12_BASE_PLUS_PROGRAMS2,3,2,0.03,150,0.05,-7865.8481414689795,0,1.0976713540095446
S12_BASE_PLUS_PROGRAMS2,3,2,0.03,150,0.1,-8012.145553325177,0,1.0996690080560068
S12_BASE_PLUS_PROGRAMS2,3,2,0.03,150,0.15,-8158.442965181346,0,1.1016739464275178
S12_BASE_PLUS_PROGRAMS2,3,2,0.03,300,0.0,-5451.550729612825,0.23391949247044624,1.0657224093217754
S12_BASE_PLUS_PROGRAMS2,3,2,0.03,300,0.05,-5744.145553325177,0.19280253288085833,1.0694949923992603
S12_BASE_PLUS_PROGRAMS2,3,2,0.03,300,0.1,-6036.7403770375,0.15168557329127452,1.0732943797244119
S12_BASE_PLUS_PROGRAMS2,3,2,0.03,300,0.15,-6329.335200749838,0.11056861370168866,1.0771208579824303
S12_BASE_PLUS_PROGRAMS2,3,2,0.05,0,0.0,-8901.46990233314,0,1.1119706995812024
S12_BASE_PLUS_PROGRAMS2,3,2,0.05,0,0.05,-8901.46990233314,0,1.1119706995812024
S12_BASE_PLUS_PROGRAMS2,3,2,0.05,0,0.1,-8901.46990233314,0,1.1119706995812024
S12_BASE_PLUS_PROGRAMS2,3,2,0.05,0,0.15,-8901.46990233314,0,1.1119706995812024
S12_BASE_PLUS_PROGRAMS2,3,2,0.05,50,0.0,-8145.4699023331395,0,1.1014958612429349
S12_BASE_PLUS_PROGRAMS2,3,2,0.05,50,0.05,-8194.248818663798,0,1.1021657632114696
S12_BASE_PLUS_PROGRAMS2,3,2,0.05,50,0.1,-8243.027734994428,0,1.1028364805107904
S12_BASE_PLUS_PROGRAMS2,3,2,0.05,50,0.15,-8291.806651325087,0,1.1035080146303
S12_BASE_PLUS_PROGRAMS2,3,2,0.05,150,0.0,-6633.4699023331395,0.06783000993511737,1.0811272787395418
S12_BASE_PLUS_PROGRAMS2,3,2,0.05,150,0.05,-6779.806651325087,0.04726600227964099,1.0830656382331414
S12_BASE_PLUS_PROGRAMS2,3,2,0.05,150,0.1,-6926.143400317034,0.026701994624164612,1.0850109608032876
S12_BASE_PLUS_PROGRAMS2,3,2,0.05,150,0.15,-7072.480149308967,0.006137986968690277,1.0869632840371841
S12_BASE_PLUS_PROGRAMS2,3,2,0.05,300,0.0,-4365.4699023331395,0.3865412679335227,1.0519487246373014
S12_BASE_PLUS_PROGRAMS2,3,2,0.05,300,0.05,-4658.143400317034,0.34541325262256994,1.0556252456950388
S12_BASE_PLUS_PROGRAMS2,3,2,0.05,300,0.1,-4950.8168983009,0.30428523731162127,1.0593275554878807
S12_BASE_PLUS_PROGRAMS2,3,2,0.05,300,0.15,-5243.49039628478,0.2631572220006706,1.0630559263111163
S12_BASE_PLUS_PROGRAMS2,3,2,0.07,0,0.0,-7815.389075053468,0,1.0969840305505134
S12_BASE_PLUS_PROGRAMS2,3,2,0.07,0,0.05,-7815.389075053468,0,1.0969840305505134
S12_BASE_PLUS_PROGRAMS2,3,2,0.07,0,0.1,-7815.389075053468,0,1.0969840305505134
S12_BASE_PLUS_PROGRAMS2,3,2,0.07,0,0.15,-7815.389075053468,0,1.0969840305505134
S12_BASE_PLUS_PROGRAMS2,3,2,0.07,50,0.0,-7059.389075053468,0.007977613399254901,1.086788345917739
S12_BASE_PLUS_PROGRAMS2,3,2,0.07,50,0.05,-7108.180755179468,0.0011211505452808257,1.087440643286663
S12_BASE_PLUS_PROGRAMS2,3,2,0.07,50,0.1,-7156.972435305483,0,1.0880937241520159
S12_BASE_PLUS_PROGRAMS2,3,2,0.07,50,0.15,-7205.764115431468,0,1.0887475899262715
S12_BASE_PLUS_PROGRAMS2,3,2,0.07,150,0.0,-5547.389075053468,0.2204517853981918,1.0669551703540459
S12_BASE_PLUS_PROGRAMS2,3,2,0.07,150,0.05,-5693.764115431468,0.19988239683626957,1.068843494901247
S12_BASE_PLUS_PROGRAMS2,3,2,0.07,150,0.1,-5840.139155809482,0.1793130082743453,1.0707385153091065
S12_BASE_PLUS_PROGRAMS2,3,2,0.07,150,0.15,-5986.5141961874815,0.15874361971242307,1.0726402672554272
S12_BASE_PLUS_PROGRAMS2,3,2,0.07,300,0.0,-3279.3890750534683,0.5391630433965972,1.0385265268935227
S12_BASE_PLUS_PROGRAMS2,3,2,0.07,300,0.05,-3572.139155809482,0.49802426627275065,1.0421106073834272
S12_BASE_PLUS_PROGRAMS2,3,2,0.07,300,0.1,-3864.889236565481,0.4568854891489062,1.0457195117328664
S12_BASE_PLUS_PROGRAMS2,3,2,0.07,300,0.15,-4157.639317321509,0.41574671202505764,1.0493534987385316
S12_BASE_PLUS_PROGRAMS2,3,4,0.0,0,0.0,-9983.710256612341,0,1.1265293766099695
S12_BASE_PLUS_PROGRAMS2,3,4,0.0,0,0.05,-9983.710256612341,0,1.1265293766099695
S12_BASE_PLUS_PROGRAMS2,3,4,0.0,0,0.1,-9983.710256612341,0,1.1265293766099695
S12_BASE_PLUS_PROGRAMS2,3,4,0.0,0,0.15,-9983.710256612341,0,1.1265293766099695
S12_BASE_PLUS_PROGRAMS2,3,4,0.0,50,0.0,-9227.710256612341,0,1.1158382751855243
S12_BASE_PLUS_PROGRAMS2,3,4,0.0,50,0.05,-9276.386073941632,0,1.1165205166222656
S12_BASE_PLUS_PROGRAMS2,3,4,0.0,50,0.1,-9325.061891270894,0,1.1172035928361388
S12_BASE_PLUS_PROGRAMS2,3,4,0.0,50,0.15,-9373.737708600156,0,1.1178875053602073
S12_BASE_PLUS_PROGRAMS2,3,4,0.0,150,0.0,-7715.710256612341,0,1.0950535032801652
S12_BASE_PLUS_PROGRAMS2,3,4,0.0,150,0.05,-7861.737708600156,0,1.0970270347451527
S12_BASE_PLUS_PROGRAMS2,3,4,0.0,150,0.1,-8007.765160587971,0,1.099007692544066
S12_BASE_PLUS_PROGRAMS2,3,4,0.0,150,0.15,-8153.792612575786,0,1.100995515346031
S12_BASE_PLUS_PROGRAMS2,3,4,0.0,300,0.0,-5447.710256612341,0.23445917588371484,1.065288728586443
S12_BASE_PLUS_PROGRAMS2,3,4,0.0,300,0.05,-5739.765160587971,0.19341808864796686,1.0690305134587832
S12_BASE_PLUS_PROGRAMS2,3,4,0.0,300,0.1,-6031.820064563601,0.15237700141221888,1.0727986767293916
S12_BASE_PLUS_PROGRAMS2,3,4,0.0,300,0.15,-6323.87496853923,0.1113359141764709,1.0765934983239922
S12_BASE_PLUS_PROGRAMS2,3,4,0.03,0,0.0,-8354.589015692827,0,1.1037406610430454
S12_BASE_PLUS_PROGRAMS2,3,4,0.03,0,0.05,-8354.589015692827,0,1.1037406610430454
S12_BASE_PLUS_PROGRAMS2,3,4,0.03,0,0.1,-8354.589015692827,0,1.1037406610430454
S12_BASE_PLUS_PROGRAMS2,3,4,0.03,0,0.15,-8354.589015692827,0,1.1037406610430454
S12_BASE_PLUS_PROGRAMS2,3,4,0.03,50,0.0,-7598.589015692827,0,1.0934757574480816
S12_BASE_PLUS_PROGRAMS2,3,4,0.03,50,0.05,-7647.285966082249,0,1.0941312038838826
S12_BASE_PLUS_PROGRAMS2,3,4,0.03,50,0.1,-7695.982916471612,0,1.0947874365606156
S12_BASE_PLUS_PROGRAMS2,3,4,0.03,50,0.15,-7744.679866861034,0,1.095444456893834
S12_BASE_PLUS_PROGRAMS2,3,4,0.03,150,0.0,-6086.589015692827,0.14468058107992215,1.0735082788905845
S12_BASE_PLUS_PROGRAMS2,3,4,0.03,150,0.05,-6232.679866861034,0.12415112827662549,1.0754056733110797
S12_BASE_PLUS_PROGRAMS2,3,4,0.03,150,0.1,-6378.7707180292255,0.10362167547333084,1.0773097867853638
S12_BASE_PLUS_PROGRAMS2,3,4,0.03,150,0.15,-6524.861569197432,0.08309222267003416,1.079220655067016
S12_BASE_PLUS_PROGRAMS2,3,4,0.03,300,0.0,-3818.589015692827,0.46339183907832754,1.0448879225902319
S12_BASE_PLUS_PROGRAMS2,3,4,0.03,300,0.05,-4110.7707180292255,0.42233293347173617,1.048489091726511
S12_BASE_PLUS_PROGRAMS2,3,4,0.03,300,0.1,-4402.952420365609,0.3812740278651469,1.0521151693120816
S12_BASE_PLUS_PROGRAMS2,3,4,0.03,300,0.15,-4695.1341227020075,0.3402151222585556,1.0557664146727166
S12_BASE_PLUS_PROGRAMS2,3,4,0.05,0,0.0,-7268.5081884131705,0,1.089053585900855
S12_BASE_PLUS_PROGRAMS2,3,4,0.05,0,0.05,-7268.5081884131705,0,1.089053585900855
S12_BASE_PLUS_PROGRAMS2,3,4,0.05,0,0.1,-7268.5081884131705,0,1.089053585900855
S12_BASE_PLUS_PROGRAMS2,3,4,0.05,0,0.15,-7268.5081884131705,0,1.089053585900855
S12_BASE_PLUS_PROGRAMS2,3,4,0.05,50,0.0,-6512.5081884131705,0.08482818454405765,1.0790588105203012
S12_BASE_PLUS_PROGRAMS2,3,4,0.05,50,0.05,-6561.218766945682,0.07798311851146209,1.079697261093026
S12_BASE_PLUS_PROGRAMS2,3,4,0.05,50,0.1,-6609.929345478164,0.0711380524788706,1.0803364676216818
S12_BASE_PLUS_PROGRAMS2,3,4,0.05,50,0.15,-6658.639924010675,0.06429298644627504,1.0809764314496966
S12_BASE_PLUS_PROGRAMS2,3,4,0.05,150,0.0,-5000.5081884131705,0.29730235654299453,1.0596097015054453
S12_BASE_PLUS_PROGRAMS2,3,4,0.05,150,0.05,-5146.639924010675,0.27676715844521194,1.0614587592412343
S12_BASE_PLUS_PROGRAMS2,3,4,0.05,150,0.1,-5292.771659608179,0.25623196034742934,1.063314281604972
S12_BASE_PLUS_PROGRAMS2,3,4,0.05,150,0.15,-5438.903395205683,0.23569676224964672,1.0651763025582244
S12_BASE_PLUS_PROGRAMS2,3,4,0.05,300,0.0,-2732.5081884131705,0.6160136145413999,1.0317160080605088
S12_BASE_PLUS_PROGRAMS2,3,4,0.05,300,0.05,-3024.771659608179,0.5749432183458347,1.0352277897273532
S12_BASE_PLUS_PROGRAMS2,3,4,0.05,300,0.1,-3317.0351308031877,0.5338728221502694,1.0387635600341174
S12_BASE_PLUS_PROGRAMS2,3,4,0.05,300,0.15,-3609.2986019981818,0.4928024259547063,1.042323565619292
S12_BASE_PLUS_PROGRAMS2,3,4,0.07,0,0.0,-6182.427361133456,0.13121287400766976,1.0747522490039763
S12_BASE_PLUS_PROGRAMS2,3,4,0.07,0,0.05,-6182.427361133456,0.13121287400766976,1.0747522490039763
S12_BASE_PLUS_PROGRAMS2,3,4,0.07,0,0.1,-6182.427361133456,0.13121287400766976,1.0747522490039763
S12_BASE_PLUS_PROGRAMS2,3,4,0.07,0,0.15,-6182.427361133456,0.13121287400766976,1.0747522490039763
S12_BASE_PLUS_PROGRAMS2,3,4,0.07,50,0.0,-5426.427361133456,0.23744996000713822,1.0650170774699965
S12_BASE_PLUS_PROGRAMS2,3,4,0.07,50,0.05,-5475.151216003147,0.230603028313994,1.0656391847343711
S12_BASE_PLUS_PROGRAMS2,3,4,0.07,50,0.1,-5523.875070872853,0.22375609662084775,1.0662620192052048
S12_BASE_PLUS_PROGRAMS2,3,4,0.07,50,0.15,-5572.598925742544,0.2169091649277035,1.066885582158334
S12_BASE_PLUS_PROGRAMS2,3,4,0.07,150,0.0,-3914.4273611334556,0.4499241320060751,1.0460664105565012
S12_BASE_PLUS_PROGRAMS2,3,4,0.07,150,0.05,-4060.5989257425445,0.42938333692664044,1.0478689550972162
S12_BASE_PLUS_PROGRAMS2,3,4,0.07,150,0.1,-4206.770490351648,0.4088425418472037,1.049677722522639
S12_BASE_PLUS_PROGRAMS2,3,4,0.07,150,0.15,-4352.942054960737,0.388301746767769,1.0514927451131808
S12_BASE_PLUS_PROGRAMS2,3,4,0.07,300,0.0,-1646.4273611334556,0.7686353900044804,1.018872051036195
S12_BASE_PLUS_PROGRAMS2,3,4,0.07,300,0.05,-1938.7704903516478,0.7275537998456091,1.022297731222924
S12_BASE_PLUS_PROGRAMS2,3,4,0.07,300,0.1,-2231.113619569811,0.6864722096867417,1.0257465249586861
S12_BASE_PLUS_PROGRAMS2,3,4,0.07,300,0.15,-2523.4567487880176,0.6453906195278682,1.0292186669608978
S12_BASE_PLUS_PROGRAMS2,3,6,0.0,0,0.0,-8350.748542692343,0,1.1030631276838458
S12_BASE_PLUS_PROGRAMS2,3,6,0.0,0,0.05,-8350.748542692343,0,1.1030631276838458
S12_BASE_PLUS_PROGRAMS2,3,6,0.0,0,0.1,-8350.748542692343,0,1.1030631276838458
S12_BASE_PLUS_PROGRAMS2,3,6,0.0,0,0.15,-8350.748542692343,0,1.1030631276838458
S12_BASE_PLUS_PROGRAMS2,3,6,0.0,50,0.0,-7594.748542692343,0,1.0928662613631717
S12_BASE_PLUS_PROGRAMS2,3,6,0.0,50,0.05,-7643.358825725218,0,1.0935162383032841
S12_BASE_PLUS_PROGRAMS2,3,6,0.0,50,0.1,-7691.969108758121,0,1.0941669888447958
S12_BASE_PLUS_PROGRAMS2,3,6,0.0,50,0.15,-7740.579391790996,0,1.0948185143696365
S12_BASE_PLUS_PROGRAMS2,3,6,0.0,150,0.0,-6082.748542692343,0.14522026449319075,1.0730278295247309
S12_BASE_PLUS_PROGRAMS2,3,6,0.0,150,0.05,-6228.579391790996,0.12472734854468667,1.0749097876314215
S12_BASE_PLUS_PROGRAMS2,3,6,0.0,150,0.1,-6374.410240889649,0.10423443259618259,1.0767983587801075
S12_BASE_PLUS_PROGRAMS2,3,6,0.0,150,0.15,-6520.2410899882725,0.0837415166476826,1.0786935778886448
S12_BASE_PLUS_PROGRAMS2,3,6,0.0,300,0.0,-3814.748542692343,0.46393152249159614,1.0445848363497763
S12_BASE_PLUS_PROGRAMS2,3,6,0.0,300,0.05,-4106.410240889649,0.422945690594588,1.048157789547955
S12_BASE_PLUS_PROGRAMS2,3,6,0.0,300,0.1,-4398.071939086925,0.38195985869758386,1.051755268872613
S12_BASE_PLUS_PROGRAMS2,3,6,0.0,300,0.15,-4689.733637284231,0.3409740268005757,1.0553775277286488
S12_BASE_PLUS_PROGRAMS2,3,6,0.03,0,0.0,-6721.627301772829,0.05544166968939808,1.0813217894665341
S12_BASE_PLUS_PROGRAMS2,3,6,0.03,0,0.05,-6721.627301772829,0.05544166968939808,1.0813217894665341
S12_BASE_PLUS_PROGRAMS2,3,6,0.03,0,0.1,-6721.627301772829,0.05544166968939808,1.0813217894665341
S12_BASE_PLUS_PROGRAMS2,3,6,0.03,0,0.15,-6721.627301772829,0.05544166968939808,1.0813217894665341
S12_BASE_PLUS_PROGRAMS2,3,6,0.03,50,0.0,-5965.627301772829,0.16167875568886653,1.0715211359477284
S12_BASE_PLUS_PROGRAMS2,3,6,0.03,50,0.05,-6014.259372811246,0.1548447219411938,1.0721462439797613
S12_BASE_PLUS_PROGRAMS2,3,6,0.03,50,0.1,-6062.891443849663,0.14801068819352112,1.0727720817932886
S12_BASE_PLUS_PROGRAMS2,3,6,0.03,50,0.15,-6111.523514888109,0.1411766544458443,1.0733986506670306
S12_BASE_PLUS_PROGRAMS2,3,6,0.03,150,0.0,-4453.627301772829,0.37415292768780345,1.0524433140274734
S12_BASE_PLUS_PROGRAMS2,3,6,0.03,150,0.05,-4599.523514888109,0.3536508264447812,1.0542545112561685
S12_BASE_PLUS_PROGRAMS2,3,6,0.03,150,0.1,-4745.41972800336,0.3331487252017631,1.056071953173844
S12_BASE_PLUS_PROGRAMS2,3,6,0.03,150,0.15,-4891.31594111867,0.31264662395873677,1.0578956721321537
S12_BASE_PLUS_PROGRAMS2,3,6,0.03,300,0.0,-2185.627301772829,0.6928641856862088,1.0250672095930806
S12_BASE_PLUS_PROGRAMS2,3,6,0.03,300,0.05,-2477.4197280033604,0.6518599832001685,1.0285092192888696
S12_BASE_PLUS_PROGRAMS2,3,6,0.03,300,0.1,-2769.2121542339355,0.6108557807141219,1.0319744222863656
S12_BASE_PLUS_PROGRAMS2,3,6,0.03,300,0.15,-3061.0045804644815,0.5698515782280795,1.035463053803267
S12_BASE_PLUS_PROGRAMS2,3,6,0.05,0,0.0,-5635.546474493158,0.20806344515247252,1.0672975232517563
S12_BASE_PLUS_PROGRAMS2,3,6,0.05,0,0.05,-5635.546474493158,0.20806344515247252,1.0672975232517563
S12_BASE_PLUS_PROGRAMS2,3,6,0.05,0,0.1,-5635.546474493158,0.20806344515247252,1.0672975232517563
S12_BASE_PLUS_PROGRAMS2,3,6,0.05,0,0.15,-5635.546474493158,0.20806344515247252,1.0672975232517563
S12_BASE_PLUS_PROGRAMS2,3,6,0.05,50,0.0,-4879.546474493158,0.31430053115194095,1.0577483189531058
S12_BASE_PLUS_PROGRAMS2,3,6,0.05,50,0.05,-4928.19260956106,0.3074645210530647,1.058357632277178
S12_BASE_PLUS_PROGRAMS2,3,6,0.05,50,0.1,-4976.838744628976,0.3006285109541864,1.0589676479927521
S12_BASE_PLUS_PROGRAMS2,3,6,0.05,50,0.15,-5025.484879696864,0.29379250085531217,1.0595783673150607
S12_BASE_PLUS_PROGRAMS2,3,6,0.05,150,0.0,-3367.546474493158,0.5267747031508778,1.0391535240019758
S12_BASE_PLUS_PROGRAMS2,3,6,0.05,150,0.05,-3513.4848796968636,0.5062666728542491,1.0409197411614601
S12_BASE_PLUS_PROGRAMS2,3,6,0.05,150,0.1,-3659.423284900584,0.48575864255761825,1.0426919725126236
S12_BASE_PLUS_PROGRAMS2,3,6,0.05,150,0.15,-3805.361690104304,0.4652506122609874,1.0444702488264752
S12_BASE_PLUS_PROGRAMS2,3,6,0.05,300,0.0,-1099.5464744931578,0.8454859611492832,1.0124556716756075
S12_BASE_PLUS_PROGRAMS2,3,6,0.05,300,0.05,-1391.423284900584,0.8044699005560236,1.0158143429031927
S12_BASE_PLUS_PROGRAMS2,3,6,0.05,300,0.1,-1683.3000953080245,0.763453839962762,1.019195372085286
S12_BASE_PLUS_PROGRAMS2,3,6,0.05,300,0.15,-1975.1769057154652,0.7224377793695003,1.022598983215593
S12_BASE_PLUS_PROGRAMS2,3,6,0.07,0,0.0,-4549.465647213487,0.360685220615547,1.0536323764985274
S12_BASE_PLUS_PROGRAMS2,3,6,0.07,0,0.05,-4549.465647213487,0.360685220615547,1.0536323764985274
S12_BASE_PLUS_PROGRAMS2,3,6,0.07,0,0.1,-4549.465647213487,0.360685220615547,1.0536323764985274
S12_BASE_PLUS_PROGRAMS2,3,6,0.07,0,0.15,-4549.465647213487,0.360685220615547,1.0536323764985274
S12_BASE_PLUS_PROGRAMS2,3,6,0.07,50,0.0,-3793.4656472134866,0.4669223066150154,1.0443250671384108
S12_BASE_PLUS_PROGRAMS2,3,6,0.07,50,0.05,-3842.1254934676454,0.460084369748317,1.0449191768869082
S12_BASE_PLUS_PROGRAMS2,3,6,0.07,50,0.1,-3890.785339721804,0.45324643288161864,1.0455139629905346
S12_BASE_PLUS_PROGRAMS2,3,6,0.07,50,0.15,-3939.4451859759774,0.4464084960149182,1.0461094266049276
S12_BASE_PLUS_PROGRAMS2,3,6,0.07,150,0.0,-2281.4656472134866,0.6793964786139522,1.0261951837892884
S12_BASE_PLUS_PROGRAMS2,3,6,0.07,150,0.05,-2427.4451859759774,0.6588826680138551,1.0279180755979729
S12_BASE_PLUS_PROGRAMS2,3,6,0.07,150,0.1,-2573.424724738483,0.6383688574137558,1.0296467623045922
S12_BASE_PLUS_PROGRAMS2,3,6,0.07,150,0.15,-2719.4042635009737,0.6178550468136587,1.03138127319486
S12_BASE_PLUS_PROGRAMS2,3,6,0.07,300,0.0,-13.46564721348659,0.9981077366123576,1.0001506850660906
S12_BASE_PLUS_PROGRAMS2,3,6,0.07,300,0.05,-305.42472473848284,0.9570801154121612,1.0034290071174554
S12_BASE_PLUS_PROGRAMS2,3,6,0.07,300,0.1,-597.38380226345,0.9160524942119689,1.0067288913985923
S12_BASE_PLUS_PROGRAMS2,3,6,0.07,300,0.15,-889.3428797884317,0.8750248730117745,1.010050551340532
